Row,GAGE1,C1orf173,TCP11,FLJ45557,MED18,C14orf109,HSD11B1,GRTP1,C1orf213,MS4A8B,MRPL40,CACNB2,CNTN3,PRAMEF2,TMED4,MSH5,ARIH1,C6orf32,POLRMT,CASC1,AP2A2,ETS2,SPACA5,ABHD3,CDC16,GPR3,PLA2G7,GPI,APOA2,AMY2B,GATA1,MSTO1,LYN,PLCB4,CTTNBP2,USP52,GRHPR,MTUS1,PPWD1,SUPT5H,FBXW7,HGFAC,ERN2,CNR2,FOXC1,RNF130,RAB8A,YARS2,XKRX,IL1F10,SNCAIP,SPARCL1,BCL2,C21orf82,SMC1B,C9orf70,LOC441376,OTUB2,RNH1,C1orf178,LILRB4,PARL,CBL,LRFN5,FAM120B,TAGLN3,ZNF652,PTGES3,SAMD13,ARMC1,VMO1,ETNK1,SELL,TUBB3,CDK3,GFPT2,GATAD2A,PCSK1N,LOC441177,SFTPD,NINJ1,DNTTIP2,TCTN2,DEPDC1,ADORA1,KRTAP9-3,NAALAD2,QPRT,CLIC1,OSTN,MDM2,AGA,MGC72080,FGF12,DCUN1D2,KCNS1,DHTKD1,ZDHHC15,RFTN2,DCTN1,CDK2,THOC4,PGBD5,C5orf20,MEF2D,MYO1C,PRRX2,GPR15,GPR65,PAIP1,FGF5,CLSPN,FCER1G,RAB28,COX4I1,ZKSCAN3,COMMD1,CD69,PRAMEF16,OR4C13,ITGA8,SLA,HIST1H3B,CACNA2D3,ZNF74,C11orf54,KLF7,RGS18,GGTA1,AQP9,TRAM1L1,SDHD,ZNF467,BCMO1,SLC44A2,FUBP3,STK25,PIP3-E,MORF4,SLC22A2,C11orf10,HDAC1,AMIGO2,SYMPK,COL1A2,C6orf142,MRPL47,HLA-DRA,C20orf26,LOC552889,HSD17B6,SCGB2A2,KIAA0226,PNLIPRP3,BDNF,SPTLC2,OR11L1,IRAK3,P2RY12,GALNT12,ZNF235,MFAP5,CD300A,SLC36A2,SMC5,ATCAY,AGRN,AQP5,WDR46,KDR,OMG,IFNA5,HOPX,TMEM81,ACTR1A,C9orf123,ABTB2,IRF8,MS4A7,SLAMF8,RP11-217H1.1,SEPT4,MCAT,GLRX3,MAPK14,ZNF816A,TSPO,ZNF787,LRAT,OSGEPL1,C7orf55,GRID2,RBM9,DYNC1I2,C14orf49,CHAF1B,NCLN,EGR2,HDC,PRAM1
TCGA.AA.A02E.01A,1.90827,-0.221957,-0.32086,0.905111,1.122449,-1.549498,-0.734427,1.408313,1.741091,-2.053892,0.061914,0.247023,-0.549921,1.195894,1.057933,-0.196619,-0.485756,0.066431,1.573956,0.030809,1.132644,0.348186,-1.68912,-0.907693,0.90315,0.245973,-0.357114,1.086702,-2.85687,0.419533,-2.762412,-1.058826,-1.496886,1.224067,0.187898,-0.327993,-1.666309,-0.909364,-0.331002,1.799606,-1.151151,-0.61541,-0.371714,-1.354178,-0.256118,0.812784,0.427307,-0.636642,-0.341268,-1.584738,0.424129,-0.864499,-0.036918,0.716516,0.271278,-0.699786,1.034656,0.07992,1.439679,-0.964524,-1.346606,-0.258465,1.452187,2.135874,1.101372,0.270613,0.601071,1.481934,0.03732,-0.479411,-1.590519,-1.206421,-1.467111,1.274131,-0.251418,0.354381,2.004822,-0.47748,0.167675,-0.405954,-1.647755,0.648824,1.594321,-0.821974,0.516148,-0.272162,0.664804,0.924024,0.974391,-1.44002,0.355761,-0.654814,-0.551512,0.683635,0.746579,0.154624,0.638008,1.240004,-1.028582,-0.205581,-0.282125,-0.570465,0.874359,-1.012073,-1.001539,0.567844,0.979793,-1.392111,-1.527416,0.615205,2.222317,1.093902,-1.285425,-1.785001,0.787983,-0.585351,-2.206107,-1.503568,1.177529,-0.334634,-0.807769,-1.28352,-0.72524,0.714945,1.601423,0.085771,0.510878,-1.305605,-0.78476,-0.838455,0.275494,-0.824771,-1.770597,-0.965187,0.900405,-0.533333,-0.99081,0.771207,-1.489516,0.224074,0.341597,-0.095639,1.380777,0.905695,2.674465,0.66544,0.251807,-1.083623,-1.202935,1.288342,0.776368,0.959316,0.202261,-1.708098,1.037339,-0.448819,-2.796967,-0.649219,-0.839236,0.145442,-0.573266,0.921125,-1.152146,-0.614827,0.177027,-0.98672,0.718474,0.398589,1.322268,-1.411998,0.553685,-0.765044,0.710762,-0.472269,1.688333,-0.530363,-0.164999,-0.955039,-1.522401,-0.606322,-1.388739,1.070725,-1.86295,-0.090363,0.39592,-1.407784,-0.736008,-2.193063,1.355809,-0.557835,-0.214185,-0.754596,0.048783,0.717226,0.693212,-0.023789,1.94362,0.458787,-0.550624,-1.280946
TCGA.AA.A02J.01A,0.412797,-1.095942,-0.300411,0.840001,0.49754,-0.241715,-2.357541,-0.501421,-2.290265,-0.350024,0.999071,-0.330531,-0.996134,-0.476846,-0.077885,0.589038,0.810796,-2.316187,1.154076,-0.274503,1.239705,1.002183,0.256988,-1.24725,-0.829109,0.362658,-1.103927,1.007241,-1.014532,-1.045303,-2.302495,0.883532,-0.492412,1.331762,0.525681,-0.123836,-1.468847,-1.362728,-0.612205,0.323476,0.120948,-1.294453,-0.832616,-0.620195,-0.807214,0.111527,0.245438,-1.175868,1.5518,-0.838507,0.953206,-2.113743,-0.560551,-1.958364,0.107476,-0.724798,-0.091267,-0.453783,0.272536,-0.744653,-1.483144,-0.354778,-0.690333,-0.870315,0.349572,-0.429747,2.373366,-0.761079,0.104186,1.137815,-1.631009,-1.191879,-1.707747,-1.217768,-0.454435,-1.595299,1.064095,0.851109,-0.165731,-0.418813,-0.142771,0.519309,1.078392,-0.382586,-1.05457,-0.317105,-0.2523,0.893461,-1.40608,0.190991,-1.791827,-1.030202,0.740944,-0.854079,0.284055,-0.186908,0.819628,-1.101501,-2.009741,1.716605,0.615614,0.41353,-0.137675,-1.647162,0.563489,-0.299687,-1.958547,-0.009005,-2.082438,-1.118032,0.276243,1.669065,-1.528755,-0.508336,-0.760639,-0.621477,-1.406064,-2.372787,0.154295,-1.28137,-0.46918,-2.081792,-0.409599,-2.330468,1.310011,-0.787103,0.408558,-2.662567,-1.822729,-1.705716,-1.013125,-1.01641,-1.800908,-1.057933,0.071307,0.960442,0.802441,0.306884,-0.395264,-0.162013,0.07371,1.119475,-1.015728,0.812452,-1.325816,-0.815348,-0.489949,-2.470776,-0.509517,0.679935,-0.8058,0.178744,-0.705791,1.114111,-1.040108,0.20366,-0.038229,-1.622156,-0.96909,0.134562,-0.414298,-1.368211,-2.401272,2.81376,0.912156,-1.189531,-0.130109,0.683198,0.985687,-0.502145,-0.639785,0.23605,-1.81438,0.259185,0.07367,-1.145125,0.917035,-0.027068,-2.667134,-2.262006,0.441766,-1.993966,0.353839,-1.071752,1.248895,-0.595587,-1.834987,-0.748495,-0.650324,-0.682219,-1.275338,1.004372,-0.156256,-0.855286,-1.449366,0.950094,1.234795,0.576524,-1.598213,-1.132395
TCGA.A6.3810.01A,-0.289052,0.231102,-0.162736,0.855364,2.342038,-0.618165,1.488419,0.743661,0.170541,-0.859358,-0.9653,-0.115646,-1.062171,-0.804875,1.628889,-0.056866,-0.994005,0.623527,0.567577,0.644731,0.536158,0.584731,1.061792,-1.127762,1.749026,0.494482,0.908784,-0.88718,0.791342,0.919435,0.091113,-0.203192,-0.140904,1.34862,-0.532224,-0.372713,-0.474414,-1.247013,-0.378942,0.53519,1.266271,0.471148,-0.262347,0.089059,0.337965,1.739272,-0.45764,-0.641084,1.09569,0.676612,0.505637,1.037238,-0.390533,0.118633,-0.162145,0.150201,0.915962,0.55709,-0.799855,-0.798742,1.461227,-1.123707,-0.840485,-0.147003,0.365803,0.124455,1.805766,-1.363534,0.094917,-0.790836,1.376708,-1.745578,0.659733,0.121626,0.392549,1.562329,-0.248189,-0.434322,0.046788,1.525471,0.315318,-0.114,-0.225657,-1.09521,-0.009482,-0.342706,-1.119544,0.108554,2.424352,1.256234,-1.257022,0.387931,-0.463804,0.819362,1.711857,0.107469,0.287195,0.787186,1.608946,0.905594,-0.601862,-0.648016,0.804091,-0.065485,0.791543,1.040912,1.515972,-1.101974,0.818811,-1.033389,-1.13728,-0.906493,0.933368,-0.152425,-0.681372,1.466322,0.652768,0.759591,-0.309438,0.515336,-0.670164,1.190349,-0.761337,-0.310703,0.802061,-0.90894,1.123947,0.603869,0.650262,1.397774,0.866032,-0.768291,0.850164,0.249096,0.119411,-1.424921,1.066291,-0.430615,0.209904,-0.702143,-0.816318,-0.642686,0.017455,1.082366,1.576566,1.407654,-0.448775,0.447559,1.423196,-0.335976,1.73718,-1.432313,0.694111,-1.977148,-0.137897,-1.408398,0.207069,0.825971,-0.234637,-1.19828,-0.150147,1.581096,0.85278,-0.28243,-2.16697,0.091942,-0.187956,-0.357867,0.910841,1.350328,-0.04522,0.447243,1.367126,1.526471,1.29898,-0.965247,0.189759,-0.882642,0.905743,0.962134,-0.71898,2.328906,-0.951133,0.192105,0.510362,0.019915,-1.209253,0.332659,-0.328651,0.31556,-1.830311,-0.713969,-1.415117,2.084749,-0.044407,-0.979184,-0.265337,1.786388,0.063286,1.106671
TCGA.A6.3808.01A,-0.067138,0.343061,-0.220803,0.919742,-0.810797,0.816371,0.878929,-1.97401,-1.024945,0.002886,1.34898,1.219199,1.871529,0.072244,-1.482054,-0.366146,-0.468901,1.649795,-0.741382,-0.258014,0.057747,0.675184,-0.809948,-0.514821,-0.300903,-1.432411,0.622996,-0.219244,1.133866,-0.770709,0.66692,-0.325426,0.083153,0.012177,0.296495,-0.760611,0.325527,-0.116579,0.440338,-0.260452,-0.42646,-0.173337,0.437883,-0.587573,-0.099574,0.417718,0.34103,-0.556247,-0.145943,1.038256,0.262971,1.76425,0.842685,0.465245,-0.667942,1.354523,3.559191,0.356731,-0.703519,1.478677,0.71097,-0.056012,-0.121572,3.386135,0.288336,2.310832,-1.064677,0.976649,0.884062,-0.767371,1.387941,0.400742,1.327351,1.168374,-0.840427,1.41769,-0.043971,-0.415035,-1.03623,0.118266,0.850232,-0.0004,-0.552855,0.524009,-1.583566,0.202871,-0.424612,0.415634,-0.126373,1.13599,1.389446,0.621147,-0.798496,0.866019,-1.311677,-0.764567,-0.402687,0.816163,1.116484,-0.368672,-0.531732,0.050229,-0.384395,1.061515,-0.617848,0.626294,1.046738,-0.924861,1.476506,-0.165994,0.473441,-0.229575,1.011792,0.453164,-0.44466,0.390059,1.372865,1.455783,0.402549,-0.62406,0.152076,0.964904,0.119689,1.534083,-0.237002,-0.203686,0.438572,1.265751,1.554244,0.709894,1.991317,-0.701901,0.75294,-0.142498,-0.271852,-0.802036,0.001611,0.913439,1.093201,-0.431686,0.056144,-0.228704,0.139553,-1.41229,1.226541,0.96553,0.413099,0.132695,1.055627,-0.609545,1.772499,-0.854163,-0.094188,0.207869,1.029117,0.390528,-0.015772,0.761593,1.055199,-0.508561,0.206038,1.820621,0.506789,-0.044588,0.344234,-0.116655,-0.232202,-0.50609,-0.151338,0.138138,0.872358,1.253708,0.612654,-0.441083,-1.13722,0.968707,-0.860397,-0.734323,0.341813,0.408114,0.139777,1.475689,0.37229,-0.342272,0.106305,0.204455,0.301893,0.309213,0.008469,-0.631334,0.41968,-2.45789,1.760277,0.911967,-0.048348,-0.730513,-0.668347,2.397913,1.248394,1.026484
TCGA.A6.3809.01A,-1.982366,0.044277,-0.71968,-2.416225,-0.467464,-0.235731,1.33122,-0.537516,-1.116514,-0.525625,-1.196071,-1.656988,-0.026191,-0.157987,-1.157595,0.210489,1.745611,0.616688,0.331644,-0.065373,0.015534,0.297428,-0.706617,0.370369,-1.351452,-2.153971,1.489639,0.227595,0.946564,-0.263431,1.216123,1.449496,-0.316658,-2.485164,-1.665616,0.546965,0.35047,-0.026775,-0.006868,-0.663003,0.827528,0.75614,0.914409,0.977206,-0.376437,0.203141,1.122401,1.184022,0.073666,0.44259,-1.007102,0.002792,-1.117577,-1.675906,-0.436602,0.13311,-1.672915,0.600881,0.09136,2.08464,1.671313,1.17168,-0.942293,-1.050542,-0.007514,0.452273,-1.478511,1.92082,-2.297012,-0.161811,1.434177,1.387202,1.252454,1.952653,1.714102,0.510255,0.696391,-0.184065,-1.240468,-0.354946,0.35717,0.876025,0.109128,1.359342,0.225004,-0.740938,0.532682,-1.305434,-1.197482,-1.273527,1.198326,-1.225744,0.892503,-0.601934,-0.502131,-1.05721,-2.535652,-0.215327,0.202059,-0.143391,2.28302,1.915494,0.519896,0.704913,0.477024,-1.166067,0.561388,-0.155822,1.586415,-0.125614,-2.473557,1.301748,1.635425,0.357533,-0.115651,0.755838,-0.044653,1.014361,1.433221,3.080066,-1.428346,1.74337,1.83473,0.190956,1.088625,-2.092286,-0.452637,0.625743,1.338116,1.52899,-1.122554,0.524229,1.199884,-0.183146,-1.166518,0.901794,1.070932,-0.858064,0.356629,-0.486561,-0.950994,0.807893,-1.476229,0.267718,0.326206,0.135911,0.521762,0.784857,1.460723,1.242034,-0.570339,-2.113754,-0.300196,-0.199157,-1.165005,1.397462,1.146802,1.294527,1.317179,-1.306611,-1.053757,-0.329625,1.870109,1.543324,0.39487,1.514836,0.994409,-0.305847,0.871402,0.460573,0.830819,-1.254721,0.694857,0.372589,0.928352,-1.029066,-0.327577,2.032511,1.398102,1.537551,-0.734245,1.01161,1.634277,1.384266,0.83965,0.080691,0.370655,0.878659,-1.0054,-0.353559,-1.635592,0.328772,-0.839461,-1.565657,0.689928,1.040226,1.338261,0.559334,0.391361,2.132139
TCGA.A6.3807.01A,0.111897,-0.451096,0.286347,1.04923,-0.414776,-0.85807,-0.47158,0.372142,1.376202,-0.114794,-1.217178,-0.36508,-0.412075,0.408422,2.063252,0.254845,-0.018997,1.189904,0.31165,0.027237,0.406461,0.789715,-0.643538,-1.83599,1.579531,2.019597,0.053275,2.046424,0.977449,-0.043488,0.954823,1.361395,0.019137,0.402626,-0.403324,-1.277808,0.72045,-1.180707,0.218524,0.633055,0.210737,1.662278,-1.356723,0.585748,0.691516,-0.221144,0.746908,-0.299071,0.735131,1.186814,0.437748,-0.017515,-1.193095,-0.415986,-0.004763,0.077667,0.923555,0.602346,0.93738,0.466833,0.208101,-0.003728,0.980116,0.642563,0.460977,0.010571,-0.4455,-1.551397,-0.366355,0.055136,-0.96254,-1.798223,0.448482,0.767837,1.749015,0.156661,-1.063413,0.557378,0.046236,1.969536,1.05835,0.679557,0.146115,-0.097917,0.219394,-0.120834,0.088449,0.435488,0.884408,1.39652,-1.036866,-1.591266,0.313634,-0.590615,0.464445,1.137268,0.144895,0.721448,1.32969,0.38015,-0.95587,-0.300919,-0.013795,-1.465407,0.762901,0.396238,0.869045,-2.602766,-0.666135,-0.016898,0.204132,-0.199549,0.435787,1.007819,-0.049415,-0.144309,0.259724,0.269317,-0.264808,-0.473245,-0.798279,0.814549,-1.054313,0.729155,-0.439535,0.586879,1.45103,0.022019,-0.215744,0.680872,2.398845,0.867673,-0.328249,-0.082957,1.142455,1.101501,1.823036,0.304626,-0.325731,3.64908,-0.262978,0.33039,0.201118,0.071417,0.925885,0.599522,1.220177,0.228753,0.093931,-1.989502,0.462419,-0.88143,0.172393,0.157069,0.463359,-0.10514,0.213979,0.513836,-0.135069,-0.214319,-0.921084,0.243679,0.419108,-0.48743,-0.705637,0.430711,0.680058,-0.458739,1.322268,-1.94087,-0.228735,0.966942,0.121641,0.781787,0.798999,0.095708,1.730382,0.554515,-0.402301,-0.007865,0.081551,0.702069,-0.717146,0.09377,0.120954,-0.619898,-0.299167,0.071823,0.36612,0.200025,-0.466362,0.041379,-0.210804,2.297229,0.542798,-0.897372,-0.670035,1.164031,-0.309847,0.981765
TCGA.AA.A01G.01A,-0.784785,-0.948339,1.409289,0.191097,1.181615,-0.929878,-1.506419,-0.951693,-0.109254,0.62491,-0.479836,0.608893,3.016167,-0.236428,-1.108632,0.02091,-0.312018,0.049212,0.908813,-0.620486,0.570112,0.386579,-0.427795,0.257688,-0.744895,-0.806092,-0.940885,1.600102,0.148137,0.045026,-0.076527,0.993773,-0.220052,0.76939,0.365714,-0.298828,-0.910611,0.13867,-0.563549,1.84234,1.721595,-1.153528,1.236118,-0.71385,1.431946,-0.389458,0.417105,1.501161,0.339202,-0.947488,-0.287359,-0.949424,0.679041,-0.191446,-0.459065,0.068079,-0.49757,0.658294,-1.11186,0.446605,-0.088553,-0.100827,0.571746,-1.567742,0.049295,0.08803,2.732958,2.21395,0.129178,0.064399,-1.452855,1.971826,-1.183472,-0.175717,-1.225125,-0.681404,1.612347,-1.481036,-0.849103,-1.558979,-0.767698,0.626324,0.958893,0.09148,-0.33204,2.630948,-0.519422,-0.2694,-1.83657,-1.174865,0.450255,-0.601443,-0.319964,-0.479615,-0.219737,0.3058,0.33843,-0.793135,-1.071702,-1.420194,0.427128,0.67671,0.813807,-0.534365,-0.937771,0.185762,-0.813047,-0.060274,-0.360658,-1.001551,1.572521,1.924286,-0.991783,-0.021661,0.37645,-0.624488,-1.693579,-0.603988,-0.24598,0.223295,1.045829,-1.265953,0.564609,-1.232014,0.684096,-1.255939,1.014805,-0.849339,-1.097324,-0.758491,0.937323,-0.668805,-0.491815,0.015514,-0.354578,0.483216,-0.749831,-1.633191,-0.861956,0.178998,-0.535257,0.60583,-0.390157,3.318559,0.259323,-1.00509,0.284313,-1.415514,-0.273172,1.341773,-0.380008,-0.070818,-0.325877,-0.203547,-0.714487,0.686285,0.027414,0.390933,-0.858543,-2.020219,1.345113,-1.116154,-1.233767,0.229187,0.671545,-0.857191,-1.244761,-0.549773,-0.009714,0.181173,-0.822681,-0.360258,-0.903691,-0.115992,0.340556,-1.520229,1.602414,0.839273,-1.09366,-0.564765,-0.221855,-1.063945,0.128166,-0.900156,-0.864774,1.678564,-0.618708,0.754395,-0.952543,-1.680735,-1.573117,-0.530399,0.626373,-0.288409,-0.360343,0.372328,0.594465,-0.036649,0.335509,-1.100011
TCGA.AA.A01F.01A,-0.290556,-0.085923,-0.752928,-0.471707,1.353714,-2.220797,-2.317446,1.172787,-1.590084,-1.552963,0.033771,-0.957812,-0.376659,0.595867,0.663076,0.307101,0.394603,0.369402,1.10609,-0.777401,0.452345,0.632018,0.997732,-1.078984,2.131722,-0.700759,-2.900309,1.345207,-0.580748,0.714914,-0.897963,1.893687,0.464923,0.537698,1.158734,-0.112656,-2.133089,1.909479,-0.371072,0.696667,-0.546349,-1.07768,0.552221,1.057181,2.283142,0.461547,1.295619,-0.805428,0.114842,-0.6997,1.654791,-2.026425,-2.882326,0.098139,-0.648166,-1.272975,-0.571903,2.256913,-0.881524,1.108854,-0.65934,-3.17379,0.383487,-1.265784,1.304262,-0.2361,0.657734,-1.925502,-1.930245,-0.080507,-1.390161,-1.027867,-1.57838,0.33627,-1.029867,-1.154922,0.974921,-2.079407,-1.045061,-1.846593,-1.752101,-0.092597,0.155599,-1.360824,0.971656,-1.041887,0.176543,0.336698,0.577135,0.13241,-0.973706,-1.224847,-0.074383,-0.742058,0.905945,-0.137325,2.187136,-0.808704,-0.942683,0.847211,-0.890686,-0.961111,-1.314016,-0.039356,0.237622,1.761024,-1.696346,-0.198935,-1.540323,0.663351,-0.873838,-0.268275,-1.817563,-1.779596,-0.07895,-1.476467,-1.047323,-1.497924,0.08735,-1.249115,0.332724,-2.093675,-2.081407,-2.281615,2.367388,-0.626989,1.670336,-1.505817,-1.959916,-1.333217,-1.589783,-1.735402,-1.037699,-0.096125,0.060277,-0.048824,-0.620227,-0.291394,-1.258526,0.204084,-2.915497,-0.463075,-0.564111,0.458293,-1.38553,1.839945,-1.511566,-2.505058,-1.114597,0.52534,-2.684911,-0.787613,-0.254975,-0.419916,-1.32005,0.057058,-0.523643,-1.862642,-0.253566,-2.474119,0.64111,-2.227109,-2.38044,-0.37566,0.474649,-0.845532,-0.146103,-0.885235,1.252352,0.200397,0.287712,0.605637,-1.914692,1.516076,-0.32171,-1.919029,-0.057524,-0.61886,-2.299295,-1.010163,-0.515504,-2.211343,-0.524117,0.690047,1.582456,0.523808,-0.957665,-0.668485,-1.10098,-0.526616,-0.918276,-0.668829,0.808587,1.03575,-1.425721,-1.500098,0.42564,-2.730704,-1.558787,-1.598096
TCGA.A6.2670.01A,-2.939228,0.425145,-0.844087,0.771965,-0.572839,-0.908662,-0.127907,1.787854,-0.918577,0.39349,-0.971866,0.341884,-0.121317,0.317756,1.781452,-0.305991,-0.489646,-0.349254,-0.626082,1.783261,0.676562,0.289402,0.346084,-1.369762,1.688264,0.61306,-0.177635,1.105793,-1.961804,-0.770709,-1.572532,-1.44167,0.540288,0.238157,0.39283,-1.023098,0.4541,-0.552241,-1.459391,0.882937,-1.755443,-2.043509,-0.213345,0.09169,-0.080738,-0.59947,3.268008,0.081585,0.179775,0.74917,0.411749,1.218931,-0.414505,-1.491462,-0.494467,0.165625,-2.441825,-0.486297,0.503666,-0.101752,0.139832,1.279786,-1.182026,-0.095166,-0.294511,0.455961,-0.709444,-2.103647,0.166417,0.159082,-0.468829,-0.408638,0.507073,-0.059854,1.921645,0.709379,0.148138,1.115436,-1.052237,0.369445,-0.248836,-0.247906,0.30924,-0.971739,1.451287,0.633531,-2.313328,0.806463,3.211196,0.02604,-2.189158,-1.712359,-0.52976,-0.865776,2.012939,0.658082,0.773499,0.301643,1.091159,2.714187,1.227002,1.503144,1.216852,1.204309,0.290042,0.414954,0.000829,-1.369972,0.03302,-1.068333,-1.956409,-2.43081,-0.062153,0.470003,-1.327663,-0.422783,-0.130704,-0.364204,0.309105,0.272114,-0.255994,1.137819,-2.321077,-0.576081,0.74658,1.494277,0.374792,0.810771,1.330222,-0.084503,0.841236,-0.578039,0.840441,1.98722,1.904759,2.918409,3.035553,-0.539735,0.143318,1.005656,-1.577527,0.511097,0.218266,0.784643,0.528398,-0.674043,-1.469773,0.847209,-0.739569,0.393542,1.40688,-1.433237,-0.610045,-0.286332,-0.425279,-0.795334,0.082692,-0.282461,1.611339,0.851955,0.884941,0.571988,0.110235,0.087047,-0.496902,-0.184152,1.242691,-0.373706,1.004959,-0.638241,-1.368267,-1.263003,1.683811,0.334787,-1.912267,1.360506,-0.489245,1.017479,0.943273,1.024264,-0.971556,1.021385,0.904944,-0.929538,2.163517,0.075166,-0.412827,2.108402,-1.05275,1.279662,-0.04865,-0.492782,1.197387,1.462682,0.250509,-0.206825,-0.481675,0.252277,0.202213,-0.420993
TCGA.A6.2678.01A,-0.00094,2.207286,1.039189,-0.334172,-1.415841,0.154863,0.300624,0.616783,-0.09168,0.784882,1.901518,0.325908,-0.56078,0.851566,1.544622,-1.603268,0.849693,-1.045197,0.081716,-0.703478,-0.018726,2.016258,0.151694,-0.543559,0.217709,0.935996,0.599666,0.29235,-0.356384,0.140916,-0.19752,-0.525612,-0.678059,0.891367,-0.278785,-2.026869,1.073802,-1.176522,-0.476254,-0.976171,-0.735111,-1.097427,1.015254,-0.007753,-1.353105,-0.062875,0.001912,-0.550917,-0.258914,-0.809828,0.532875,-0.080432,1.37089,0.127544,-0.10147,2.18992,-0.07315,-0.975371,0.602778,0.224975,-0.298287,1.542778,-0.223949,-0.467842,-3.940628,-0.790302,-0.354936,0.128029,1.341859,-0.520783,-0.291459,1.773024,-0.203189,-1.35427,-1.682884,-0.666238,0.132725,-0.396222,0.864847,-0.081906,-0.172011,1.143837,0.344331,-0.054093,0.131322,-1.987024,0.469795,-0.409583,-1.055349,1.325606,-0.731403,0.859297,-0.477837,-0.121783,-0.603616,0.260378,-0.20728,-0.771078,2.063763,-1.240604,-0.141511,0.57138,-1.064521,-0.531678,-0.597852,-0.850784,-0.333482,0.706435,-0.097815,-0.232,-0.355723,-0.876467,1.581889,0.989941,-1.138076,-1.909982,0.104192,0.038681,-0.307346,-0.232638,-1.393775,0.20366,0.390838,0.237239,-1.046059,1.228587,-0.902505,-0.453033,0.454829,0.22671,0.857946,2.474702,0.205625,-0.970912,0.278735,0.049687,-2.430714,0.991704,0.33188,0.327554,2.025771,-0.240204,-0.35359,0.73475,-0.064112,-0.500325,0.335084,0.730098,1.152122,0.376444,-0.416635,0.499569,-1.026247,-3.763293,0.288477,-0.74571,0.68039,-0.313497,-0.54924,1.053478,0.141494,0.325051,0.058725,-0.395657,1.061513,0.386998,-0.778093,2.14709,-2.079394,0.039616,0.62114,-0.236028,0.494546,-1.74428,-1.852433,0.26643,-0.364009,-1.346535,0.101501,0.257934,0.170936,0.056454,1.039983,-1.887421,-1.022857,0.796751,2.128131,0.915293,1.333398,-0.465652,1.207679,0.032351,-0.539253,-1.64174,-0.653289,0.774453,-1.22547,0.709331,-1.146229,0.429195
TCGA.A6.2676.01A,-2.183217,0.168741,-0.708754,-1.252295,-0.071875,1.843992,1.317006,-1.267795,-0.120353,-0.460218,0.625709,-2.552676,-1.249422,-0.786538,-1.576198,-0.389236,0.821169,1.097828,0.083049,-0.465494,0.537688,-1.249499,1.466035,0.396082,-1.663259,0.883645,1.846211,1.301349,0.320894,-1.454679,0.733611,0.734084,0.835635,-2.104538,-1.241718,0.302463,-2.199009,0.309587,-0.756026,-0.673768,0.926246,0.032216,1.045791,-0.172965,0.620999,1.808667,0.199084,0.337428,0.263712,0.367164,-1.275768,1.692481,1.247568,0.22823,4.44408,1.078142,-3.477296,-2.714112,0.565512,-2.610914,2.191425,-1.613132,0.531364,-0.885763,0.366541,-0.611408,-0.427097,0.928064,-0.746197,-0.347472,1.090931,-0.254014,0.871163,-0.45057,-0.025771,0.448467,-0.219566,1.80376,-0.456081,-1.924604,0.74474,0.11375,-0.109004,1.83417,0.867877,0.070317,0.008364,-1.821525,-0.173921,0.773714,0.612501,0.731028,-0.41118,-0.560582,-0.272945,-0.582185,0.145065,-0.674632,-0.798949,0.198021,0.99188,1.632202,-0.622265,0.59014,-0.241722,-0.942058,0.848383,0.292785,0.74254,-1.14521,-0.775956,2.18351,1.627726,1.327765,-0.599935,2.491406,0.064074,1.036938,-1.013754,0.465645,-1.976054,1.478312,1.885518,-0.642121,0.461632,0.664184,-0.1085,1.567613,1.968578,1.563261,-1.452592,1.732722,1.759495,1.11415,-4.162115,0.131717,0.0331,0.272266,0.597635,-0.925564,-0.148065,-2.094908,-1.798931,1.188696,-0.043603,-1.309551,-0.669196,1.945956,1.524121,-2.00945,-1.03145,0.261007,2.140351,-1.318633,-1.759867,0.079176,0.815131,1.271117,-0.358813,0.976133,-1.533053,0.815043,2.254542,-0.122986,0.190323,1.891853,1.323259,-1.365252,0.106812,0.667665,0.576625,-0.828195,1.394841,0.152396,0.860339,0.191301,-0.078017,1.995199,1.981717,2.039934,-0.532027,-0.577989,2.581983,0.49847,-1.434849,-0.026497,0.573301,1.737955,-0.617378,1.19338,0.509515,0.853904,0.064644,-1.355148,1.78552,2.770752,0.180843,0.502114,-0.721467,0.491905
