Row,PTPRG11896,UBE4B9684,C11orf8216678,AATK11763,RBM463325,DUS2L20821,MAFK3029,FBXL89646,MFSD822953,PPP1R3B6052,MAPK117795,SH3BGRL21606,CARS213314,TMEM1013817,PPP2R2A430,MLPH11103,BCL619769,PRELP12374,TARS27402,ARRDC213993,CDC20B13617,MRPL402834,CEP5722578,ZGPAT14826,IFIT117808,KLHL2620801,KL21422,TMEM1406592,HIST1H2AI22092,CCDC1109098,LIPA14605,C11orf6514636,TRAF116981,OSR115498,SMCP966,PIP4K2B13668,FCRL31541,SKIL18559,CHDH13711,GP217186,GCHFR9711,SART319072,TRPM48458,TAF107912,C11orf5815523,ORC3L9369,SOX1213557,PTPRS4751,TOM14165,MED305186,C22orf324553,ESYT312761,C13orf3312015,NLRP55235,FBXO384078,CD4018321,SMARCD111371,MRPL913039,SLAMF12434,PHF21A6196,ZNF7647338,HSD3B21056,BCL920577,UBL4B3699,PRTFDC116293,NEURL38406,KRAS21787,B3GALTL16172,SYPL19569,NXT110817,C22orf267931,PDXP9894,ONECUT117059,NXN22952,IDI17433,FBXO1713258,GSG1L772,TRIM4515929,RIC8B21118,KCNS222067,B9D212359,HSPH114957,YIPF621584,FAM48A17822,ADAM2586,GGH6228,S1PR519620,PTGR27367,GRIN2B1089,C12orf12924,RGS712995,CBLL13016,FOXC217160,SEC61B5151,TPT113430,ROD15421,SFRS13A22053,LRRC318812,C7orf536376,GFM28685,KCTD207455,PAWR15781,TTC2217291,KDM4A6537,TLN16662,UBE2J220103,SDC23614,TMEM257247,IPO49808,FZD420594,PEX123070,DIRC1114,TSNAX9561,FARP222601,SLC25A2918,ARID1B8583,FEN120954,UBTF21515,GRB103265,KCNK155823,FAM120C12560,CDK5R110398,GABARAP13365,BCAS213792,SYAP118341,C3orf545566,PAPD410506,ETF114875,GK20148,OTX120223,POLD422057,BATF23712,RGS18272,SEC31B1427,BMP153786,UBAC113933,TMEM10116702,GNAT21666,ASCC314234,RPL1518230,ETV618328,CIITA20431,TACC117640,OPRM114593,PSMA113589,RPL522040,MYT11826,CRYGD15769,ILF218835,PCYT1A5077,TESC6610,CDH210766,UBC16952,STAR3396,ADIPOR115029,ADM20945,MUC1310311,FZD48734,TMEM17122064,TPH1119,NLRP124599,STK310739,ELL211253,FCRLB4371,BLOC1S14248,C14orf14719318,TOP111485,RRAD6158,ANKRD1018140,RWDD2B9470,KBTBD42754,FUS4746,CDK612229,ZGPAT14780,IGSF18140,MED1717207,FAM103A122877,UQCR5048,RGS28340,PSMA79168,MRPL469498,PEG1014486,C17orf5720463,OLFM42920,XRCC610785,PER221839,MPG17459,GPR562663,USP1317779,LSM414817,SLC16A72950,RPS6KL110154,C14orf1667358,AAMP18429,SEC24C21525,PIGS13065,WBP2NL19230,C6orf12520163,INHBA144,RDBP2762
TCGA.AA.3869.01A,-0.062962,-0.358136,0.064535,0.848866,-0.016193,-0.114302,-0.201669,-0.286413,0.365466,0.159883,-0.430463,0.015058,0.523414,-0.741627,-1.878425,0.117003,-0.378399,-0.180799,-0.064744,-0.178563,0.172534,0.16734,-0.340533,0.909612,0.294364,-0.005889,-1.277643,0.401384,-0.467263,-0.269469,-0.576392,-0.437261,-0.673769,-0.474895,0.788227,1.204402,2.018436,-0.02513,0.382554,-0.10715,-0.088852,-0.09601,0.53521,-0.42033,0.387147,-0.473286,-0.591998,1.531128,0.343655,-0.063972,-0.070988,-0.719413,-0.506096,-0.179501,-0.179668,-1.924169,-0.388503,0.256839,0.653343,-0.542958,0.242226,0.649153,-0.920131,-0.623232,-0.330187,0.317953,-0.398022,-0.533308,0.201836,0.16192,-0.878487,0.257512,-1.072932,-0.229838,0.17384,-0.40611,-0.946621,3.503982,-0.544766,0.522635,-0.570463,-0.293223,-0.614624,0.043656,0.415748,0.21889,-0.621008,-0.615226,0.542714,-0.358504,-0.572116,0.064706,0.818573,0.351831,0.033416,0.316407,-0.065251,-0.537307,-0.061291,0.323578,0.328508,-0.238017,-0.398911,0.171138,0.421119,-0.336473,0.039514,-0.530303,-0.222572,-0.315645,0.771423,0.40201,0.869084,0.157585,0.608666,-0.065338,0.605587,-0.141621,0.390035,-0.380992,-1.032635,-0.328703,-0.21167,0.215313,1.144065,-0.261355,-0.136324,0.325129,-1.006242,-0.58047,0.57099,0.529526,-1.36097,-1.126994,0.903066,0.291252,0.106419,0.274201,-0.132368,0.00666,0.03564,1.26445,-0.427752,0.92839,-1.182839,0.382391,-0.670742,0.17678,-0.065391,-0.154132,0.167638,0.436742,-0.735576,0.274567,-0.91097,-0.784316,0.01779,0.671756,-1.001796,-0.154093,-0.809807,-0.543577,-0.075963,-0.18145,-0.3684,-0.265637,0.347238,-1.205455,-0.155313,-0.174273,1.063431,-0.498312,-0.606406,0.295215,-0.710839,-0.550111,0.128914,-0.303634,-0.180785,-0.539479,-0.370909,0.11561,-0.927343,-1.435881,-0.76204,-0.18034,0.070719,-0.397296,0.447405,0.880654,0.761573,-0.007576,-0.71861,1.076488,-1.115277,0.024905,-0.848338,-0.723474,0.544445,-0.750597
TCGA.AA.3941.01A,-0.579242,0.011282,0.391444,0.285503,-0.866914,-0.298662,-0.130034,-0.505139,0.13932,-0.564908,-0.791059,0.38072,2.076642,-0.346477,0.383209,-0.930497,-1.113606,-1.057213,-0.564437,-0.537532,0.091401,-0.427187,-1.098608,-0.609843,-0.204106,-0.299503,1.165773,-0.228497,-0.304449,0.11937,-0.693943,-0.590946,0.000146,2.902758,-1.050741,0.020859,-0.856401,-0.451739,-0.050799,-1.353335,-0.70922,-0.520056,0.532735,-0.942089,0.367299,-0.55127,-0.434818,0.063167,0.290217,0.026387,0.065218,1.540126,-0.221692,-1.278533,-0.231411,-0.536699,-1.327616,-0.20141,-1.248391,0.277597,-0.265259,0.14087,-0.873829,-0.240457,-0.310683,-1.333987,-0.49011,-0.845201,-0.257894,-0.425324,-0.410576,0.902973,1.787075,-0.08305,-0.310322,1.910494,-2.247989,-0.166907,-0.795142,1.463251,-0.346025,-0.354056,0.716906,-0.357562,-0.525929,-0.267083,-0.200247,-0.518489,0.856152,-1.40718,2.253027,-0.14879,1.556451,-0.399112,-0.714592,-0.273539,-0.364964,-0.255004,-0.906362,0.429086,0.23059,-0.650953,-0.305403,-0.131997,-0.082705,-0.814052,0.498548,-0.845612,-0.066838,-0.490976,-0.135996,-0.977332,-0.343387,-0.159433,0.727416,-0.010958,-0.573883,0.222494,1.160811,-0.441263,0.487107,-0.021849,-1.015073,-0.248146,-1.004589,-0.086713,-0.432378,-0.191205,0.59743,-0.893279,-0.842804,0.352943,-1.248126,0.616652,-0.496573,-0.268931,0.017744,0.006231,-0.209592,-0.258724,-0.610166,-0.48278,-0.402194,1.105322,-1.042321,-0.129523,-1.716322,-0.17694,-0.774164,-0.146856,1.433124,0.398526,-1.003152,-0.215948,-0.968095,-1.016979,-1.115146,0.573202,-1.15702,-1.603937,0.166136,-1.099259,1.477261,-1.117614,-0.148188,-1.122671,-0.613357,1.342444,-0.086642,-0.353383,0.512673,-0.750712,-1.226697,-0.539887,0.853175,-0.653817,0.27525,-0.489625,-0.254047,2.315249,0.101263,-0.527323,-1.03886,-3.143133,-1.36981,-0.879663,-0.177046,-1.108736,-0.136231,0.000297,0.002427,0.082628,-1.24696,-0.294397,-0.738476,-0.165696,-1.28521,-0.514379,-1.155643,-0.714229
TCGA.AA.3950.01A,-0.515306,1.353903,0.198346,0.040365,0.533123,-0.077597,0.014924,-0.329036,0.305044,-0.51746,-0.550785,0.372744,-0.015645,-0.304183,-1.389806,-0.379604,-0.665834,3.207861,-0.379988,-0.273539,0.626999,-0.20279,-0.738042,-0.195502,-0.255634,-0.117656,0.703744,0.458228,-0.051236,-0.014169,-1.022992,-0.309802,1.062074,2.1495,0.279643,0.450861,1.503888,-0.644541,-0.418026,2.30321,-0.11118,-0.200149,0.116004,0.482048,-0.106351,-0.423475,-0.082054,1.439108,0.000436,-0.118144,-0.100136,0.838659,0.021535,0.313264,-0.125289,-1.768455,-0.448979,-0.171028,-2.5096,-0.219672,-0.132331,-0.058379,-0.740322,-0.218606,4.495206,2.552648,-0.608359,-0.663137,-0.251898,0.17318,0.876,-0.160033,0.700318,1.602012,-0.498523,1.721157,-0.769755,-0.534548,-0.442871,-1.505397,-0.420718,-0.266669,1.230279,-0.241345,0.541647,-0.032062,-0.026606,-0.39799,0.395246,-0.80662,1.693818,0.373331,-0.653432,-0.509512,-0.570351,-0.22542,-0.33909,6.431771,1.094063,0.245204,-0.47971,-0.531671,2.547458,0.295805,-0.53399,-0.423666,-0.372605,-1.827425,-0.307642,-0.351791,0.737773,-0.365923,-0.000821,-0.011026,0.455827,-0.02114,0.091968,-0.432582,2.026733,2.305796,1.265841,2.843204,0.095444,-0.554363,-1.225446,2.371744,-0.498485,0.220126,1.126717,-0.991203,3.237629,1.183581,-0.592257,-1.43681,-1.227217,-0.486183,-0.530857,-0.664269,-0.19871,-0.444786,-0.197831,-0.972669,3.082505,-0.997709,0.304932,-0.407552,1.033407,-2.706015,-0.704741,0.231733,-0.441102,0.004427,-0.274901,0.960245,-0.241302,0.542133,2.157979,-0.152631,-1.164728,0.482267,-1.791808,2.639008,0.770493,0.882715,-0.107861,-0.425861,0.201746,-1.90358,-0.113764,-0.248492,-0.90548,-0.615006,-1.034675,-0.155286,0.76639,-0.325122,0.050246,-0.698952,5.551295,-0.049891,-0.015181,0.220276,0.021515,0.148687,-0.828717,-1.005971,0.290992,2.39505,0.032695,-0.20124,1.005627,-0.287328,0.02477,-0.346605,-0.554391,0.211389,0.539834,-0.556696,1.666356,-1.303931
TCGA.AA.3977.01A,-0.408035,-0.71925,-0.27117,-1.494696,-0.567677,-0.728032,0.11195,0.616159,-0.481508,-0.249235,-0.292957,-0.853856,0.09122,-0.525953,-1.332285,-0.834208,-0.517238,0.336727,0.126126,0.042298,-0.067492,0.222289,-0.342988,-0.020086,-0.823973,-0.132174,0.408316,-0.376255,-0.329765,0.028277,-0.153901,-0.317317,-0.400755,-0.450682,0.512198,0.200782,-0.479528,-0.067384,0.251215,-0.358719,-0.41867,0.137801,-0.023591,-0.612902,-0.369883,0.184388,-0.36788,-0.342712,0.198818,0.085745,0.059797,-0.952447,-0.089758,0.377608,-0.148254,0.076242,-0.068602,-0.039949,-0.24946,-0.210714,-0.319429,0.11458,0.71527,-0.730227,-0.337668,0.200201,-0.123463,-0.820951,-0.028892,-0.153924,0.307452,-0.578484,-0.989644,-0.191495,1.938431,0.060542,0.277521,-0.684705,-0.232671,0.495877,-0.489627,-0.236285,-0.617183,-0.051666,0.478164,-0.423936,-0.61259,-0.302565,0.595685,0.016995,-0.680796,0.003588,0.114631,-0.4008,-0.43756,-0.413874,-0.508928,-0.436729,0.593983,-0.224516,-0.063306,-0.191717,-0.645827,-0.444399,-0.334256,-0.326623,0.608295,0.595503,-0.273028,-0.247925,-0.130703,-0.797288,-0.053792,-0.223039,0.256877,-0.194001,0.577133,-0.113477,-0.030522,-0.42093,-0.874155,-0.180527,0.563673,-0.273324,-0.229842,0.191251,-0.522629,-0.319748,-0.96524,-0.554801,-0.26678,-0.254513,-0.825742,-0.341655,-0.022143,-0.428594,-0.143271,0.14724,-0.390089,-0.204385,-0.321058,-0.958233,-0.42735,-0.852574,-0.225935,-0.296796,1.049482,-0.435946,-0.491226,0.176078,-0.710583,0.297601,0.239499,-0.025584,-0.85079,-0.740804,0.010544,-0.28307,0.015258,0.340332,-0.715557,0.836215,0.851057,-0.615373,-0.564864,-0.417801,-0.627514,0.485475,-0.095475,-0.016174,0.368428,-0.712621,-0.669312,0.014849,0.373965,-0.589092,-0.132013,-0.468369,-0.194979,1.166213,-0.093877,-0.367107,-1.274374,0.495629,-0.929316,-0.976989,0.387791,0.312009,0.504067,-0.407638,0.665731,-0.426919,0.123831,-0.075277,0.381298,0.055942,1.287378,-0.742047,0.086383,0.143834
TCGA.AA.3979.01A,-0.132747,0.879588,-0.376535,-1.888075,-1.874124,-0.194194,0.015257,-0.736818,0.933931,0.025245,-0.203291,0.018461,-0.63654,0.202015,-0.851335,3.090687,-0.244882,-0.709937,-0.059322,0.047507,-0.433054,0.467109,-0.414866,-0.839974,-0.754936,-0.106363,-0.595958,0.466484,-0.480968,0.672682,-0.140685,-0.19862,2.146475,2.864141,-1.344921,0.357252,-0.916063,0.112348,-0.780796,-0.656535,-0.19647,0.092948,0.438626,-1.108138,-0.116336,-0.26615,0.243596,0.302946,-0.360354,-0.312159,0.26166,-0.976778,-0.887402,0.455414,-0.2141,0.664567,-1.1045,-0.23561,1.192334,-0.151178,-0.780564,0.071441,-0.622322,-0.629894,-0.311131,-1.098839,-0.095157,-0.279116,-0.195819,0.01418,-1.010923,-0.489453,-1.052221,-0.51644,0.130938,-1.077876,1.07985,-0.255959,-0.237834,1.689306,-0.471669,2.431865,-0.535012,-0.328206,0.559382,-0.295621,-0.603991,-0.58825,-3.140274,-1.089232,-0.189042,0.07442,1.267525,0.125337,-0.404581,-0.329046,-0.118784,-0.576306,0.865922,0.01009,-0.339248,-0.59391,-0.732418,0.219149,-0.786632,0.464105,0.804705,1.692136,-0.100411,6.963631,-0.037984,-0.238819,0.134445,0.449332,0.849181,-0.072207,0.378919,-0.402537,-0.35134,-0.358166,-0.841053,-0.401876,0.206244,-0.07202,-0.496996,0.017746,0.081854,-0.032052,-0.999646,-0.562406,-0.701826,-0.311021,-1.277771,1.478474,0.913593,-0.171417,-0.348403,-1.925425,-0.302076,-0.161203,0.431404,3.675436,-0.45131,1.413894,-0.768266,-0.047001,0.997912,1.10573,-0.33832,0.346621,-0.473588,0.339328,-0.40857,-0.638325,-0.138723,-0.502499,-1.404578,0.253104,-0.492141,-1.137966,1.212153,-0.874292,-1.206201,-0.3455,-0.284346,0.601327,0.60864,1.365607,-0.074958,-0.353483,-1.136522,-0.750462,-0.162699,-0.316651,-0.910655,0.074791,0.043962,0.03434,-0.277239,0.782201,-0.025746,0.221458,0.443113,0.363015,-0.774947,-0.790869,-0.076205,-1.030632,0.14758,-0.426621,-1.160548,-0.684042,-0.044614,0.311378,-0.863692,-0.158675,0.891851,-0.536444,-0.834453,0.14872
TCGA.AA.3552.01A,-0.649076,-1.218045,-1.008314,-0.193921,-0.56313,-1.207981,-0.535256,-0.610076,-1.331656,-0.955222,-0.472095,-1.221987,-1.227372,-0.472592,1.03068,-0.28176,-1.184119,0.023506,-1.389436,-1.105663,-0.465895,-0.384356,-0.966471,-0.878779,-1.084173,-0.947525,-0.466537,-1.22454,-0.512875,-1.667918,-1.285833,-0.905282,-1.153063,-0.33186,-2.402794,-1.036721,-0.490106,-1.178008,-0.321762,-0.346549,-1.353718,-1.329155,-1.014952,-0.644975,-1.062709,-0.82826,1.117624,-0.218779,-1.018951,-0.929931,-0.928369,-0.748874,0.527807,0.754702,-0.180019,-1.064452,-1.214943,-1.075783,-0.252086,-0.142125,-1.094424,-0.486284,-0.939193,-0.395442,0.342583,-0.543616,-1.250543,-1.040633,-0.942825,-0.446276,1.744011,-1.047462,1.064165,-0.412467,-1.05307,-0.777378,-0.801469,-0.816123,-1.113127,-0.224663,-0.536151,-0.689451,-1.062121,-0.63399,0.362857,-0.96839,-0.439048,-0.916626,0.791822,1.058849,-0.225626,-0.484778,1.656337,-1.397352,-0.955946,-0.980491,-0.808286,1.68728,0.906297,-1.112705,-0.888849,-0.652491,0.294579,-1.108576,-0.794371,-1.254894,0.620186,0.193111,-0.638878,-0.163999,-0.849512,0.229304,-0.748475,-0.89845,0.653593,-0.883296,-0.471503,-1.112726,0.638776,-0.354942,-1.079155,-0.450161,-1.109702,-1.18885,-0.915249,-1.099684,-1.093121,-1.323862,-1.033181,-0.953866,-0.88222,-0.153479,-0.883385,0.522398,0.102474,-0.823025,-1.209621,-0.373776,-0.941928,-0.846767,-1.148474,0.256577,-0.479841,-0.866218,-1.073472,-1.078993,-0.447044,0.145662,-0.630983,-1.338732,-0.764975,0.143155,-1.496015,0.577479,-1.15937,-0.733832,-0.578542,-1.049645,-0.863378,-0.103361,-0.946818,-0.160115,-0.739981,-0.48632,-1.192339,-1.323881,-1.090745,0.013602,-1.046212,-0.499438,0.078147,-1.193662,-1.078157,-0.879588,-0.770979,-1.164456,-0.324568,-1.100478,-0.394153,-0.522522,-0.657666,-1.133313,-1.383138,0.188665,-0.948821,-0.900812,-0.588046,0.29416,-1.420652,-0.82077,-0.243686,-1.352495,-0.676721,-0.633146,-0.771929,-0.97511,1.149551,-0.643836,-1.07949,1.228603
TCGA.AA.3666.01A,-0.32159,-0.652008,0.442341,1.812709,0.124785,0.677864,-0.376375,0.439703,0.506648,1.224643,0.350589,-0.99906,0.729864,0.489398,-1.131281,-0.510181,0.634122,-0.434412,0.58479,-0.002236,0.088673,-0.33884,0.387425,-0.26074,-0.291749,0.443814,-1.306103,0.16717,-0.340726,1.081929,0.312539,0.787393,-0.958023,-0.492675,-0.499957,0.022279,-0.849321,0.307328,-0.085472,-0.978014,0.404415,0.821658,0.645136,-1.008907,-0.017648,0.619583,0.621942,0.358578,0.434953,0.055472,-0.030623,0.149389,-0.816657,-0.310191,-0.096041,-0.371242,0.727867,0.021802,0.988652,1.245856,0.231552,0.553793,-0.020598,0.254113,-0.266368,-0.589003,0.368293,0.641321,0.392916,-0.048365,0.777127,-0.103973,0.406328,-0.388383,0.120603,0.459851,0.248513,0.810465,1.663657,0.562475,-0.343264,0.296208,-1.066445,-0.103332,-2.855744,0.585853,-0.489919,0.001216,0.043631,-1.036418,-0.669942,0.142054,-0.943066,0.889842,2.154909,0.013042,-0.433938,-0.116878,-1.685331,-0.199775,0.462059,0.498577,-0.547967,0.154665,0.008624,-0.12909,-1.453707,-1.791897,0.639268,-0.225991,0.739892,-1.058627,-0.043272,0.360996,-0.92518,0.986219,0.629864,0.499921,-0.191569,-0.345631,-0.847162,-0.35344,0.908525,-0.00885,0.388388,-0.240156,0.951978,1.005371,-0.935096,0.037716,-0.502713,1.009089,-0.70835,-0.052613,0.598524,0.132043,0.60733,-0.347684,0.145673,0.913002,0.059348,-0.316259,-0.368694,-0.904062,1.865695,0.307053,-1.466464,-1.149931,0.947843,1.247934,0.475772,0.245356,0.353383,-0.849693,1.133159,0.691101,-1.010036,0.674374,-1.131739,-0.372252,-1.261948,-0.624873,1.523508,-0.567535,-0.039375,0.716907,0.358853,0.332249,-0.131841,-0.165811,-0.992393,1.43286,0.144683,-0.032366,-0.920636,0.864579,0.048298,1.188914,-0.014008,-0.554354,0.453455,-0.472906,-0.896649,-1.005143,0.906604,1.13055,0.221094,-0.798847,-0.002028,0.093292,-0.661459,-0.037354,1.091719,-0.321785,0.29974,0.368704,0.375354,-0.19057,-0.964129,-0.196179
TCGA.AA.3877.01A,0.090337,1.837832,1.934006,0.184159,1.431657,2.184729,0.993916,-0.014318,1.358261,1.223696,0.6391,0.912443,1.807591,0.545117,-0.795305,-0.401313,0.619847,1.869335,1.135951,0.991496,1.899955,1.490125,0.386954,1.079728,2.313787,1.869393,0.774809,1.313129,0.019684,0.877488,1.261644,0.381191,0.627593,3.394013,0.485131,2.194024,2.382386,1.304787,2.063864,1.642031,2.433348,1.413802,0.681342,0.914551,1.361215,1.478468,-0.182469,1.348352,2.714361,2.447207,1.094618,1.130806,2.260223,-0.766057,0.114258,0.709578,1.045566,2.945345,-0.769024,0.987236,2.58234,-0.108325,0.843698,1.328189,0.390082,2.271333,0.768783,0.619505,0.689277,3.876673,-0.186434,1.410137,0.98178,2.658976,1.814496,1.833439,-0.109708,1.542333,1.330748,-0.447682,-0.281491,0.216985,1.254084,1.449171,0.365951,2.460038,1.371782,0.84922,-0.251828,-0.937508,1.791379,2.324794,0.660163,0.960534,0.953704,2.218149,2.436327,-0.149327,0.758129,1.462745,1.885956,0.09585,-0.390665,1.470642,2.552452,0.563205,0.602814,-0.065238,0.326049,0.390499,1.222958,-0.355277,1.890065,1.631001,-0.820081,1.346476,1.255348,1.427455,0.853013,3.29388,1.427549,3.417557,0.237947,1.416031,-0.052964,1.470841,0.053867,1.150376,1.190084,0.4156,2.06059,1.112469,2.695431,-0.574003,-0.249672,2.865918,2.412527,-1.009889,1.887684,0.675896,2.215099,0.159742,2.598813,-0.205408,1.071532,1.765293,0.364471,-0.348443,1.76313,1.123952,0.623764,-0.097451,0.869171,0.906192,0.801574,1.00227,1.293949,1.137055,0.606232,-0.338913,-0.238866,0.737356,1.895237,0.987798,1.6259,1.154339,0.099149,-0.757248,2.279225,0.324335,-0.498584,0.43819,0.571613,2.435174,1.402916,0.756876,0.540931,0.797361,5.975175,0.610863,0.902595,0.706573,0.989702,0.351905,0.864502,0.444868,1.688211,1.368191,1.080683,0.430384,2.211715,1.519825,0.140768,1.177516,0.496782,1.965156,1.169607,0.895059,1.949389,-1.563237
TCGA.AA.3952.01A,0.972701,1.12234,1.849885,1.294117,-0.055064,1.169836,0.87026,1.376105,0.271151,1.597219,1.695251,-0.386667,1.372325,1.976534,-0.648146,2.767989,1.745117,0.117754,1.870735,0.93322,1.124167,1.112331,2.512257,0.830839,2.011248,1.057672,0.583142,1.279422,0.543858,-0.282636,2.468792,1.937254,0.919273,0.723751,0.554748,0.693494,2.367487,1.036942,0.564665,2.383955,1.368582,1.663257,2.131941,-0.129207,1.987199,2.103871,0.428923,3.03367,1.103366,1.714626,1.306225,1.029159,-0.377673,-1.469079,-0.014648,-1.748723,3.651649,1.432029,0.511452,1.20155,1.24777,0.653861,0.972422,1.448008,-0.31337,1.100182,0.799459,1.681403,0.619224,2.309305,-0.099683,1.401251,-0.162765,-0.405551,1.687351,-0.592192,-1.116645,1.55487,1.697333,-1.143138,0.142428,0.817873,-0.983176,0.501333,0.452367,1.168206,-0.372924,1.415666,-0.179743,-0.379043,-0.750452,0.665377,-0.665881,1.131123,0.91738,1.233264,1.190606,-0.125571,0.691628,1.788012,1.568002,1.230808,-0.393835,0.251191,1.035736,1.90562,0.231503,-1.574592,0.994014,0.348572,0.598227,0.063413,1.786863,0.303257,-1.223981,1.939254,0.923899,1.302855,0.276457,-0.255144,-0.619361,-0.137382,2.265043,1.809265,2.18364,1.617122,0.864769,1.199766,-0.849045,2.234736,0.557244,1.13192,0.671346,-0.086277,0.974273,1.30918,1.330643,-0.081139,1.299738,1.575891,1.515227,1.734104,-0.114385,-0.324099,1.647852,0.990481,-0.172937,0.698755,1.817642,1.233702,0.370791,0.37059,1.826721,2.913923,2.122598,3.52589,0.307609,1.139544,0.831141,-0.310696,0.22414,1.561761,0.419649,3.374139,1.536189,1.405914,1.604231,1.286196,1.708366,-0.2175,-0.54882,1.94631,1.991526,1.25007,-0.834854,2.699581,0.163792,1.327521,0.047299,3.06978,1.424898,-0.19327,0.342896,0.175097,3.294232,1.506325,0.634784,0.00253,0.655847,1.231429,-0.264411,1.921652,1.353867,0.454893,1.429403,1.469424,-0.733881,3.677723,0.698168,-1.140485
TCGA.AA.3966.01A,3.387503,1.788581,0.832978,-0.801443,-0.915422,1.10844,0.387761,2.695316,0.707316,1.284365,0.735095,0.536205,0.663511,1.913929,1.200431,-0.349793,1.974925,1.828736,1.056203,1.195102,0.409521,0.631639,1.807852,1.965145,1.35042,1.187331,1.100358,2.066737,-0.029059,1.465416,1.334556,1.832881,1.273239,-0.448143,-2.526174,0.69994,0.305547,2.3863,0.062399,0.551374,1.011708,1.000749,0.788877,0.15041,1.149332,0.996205,0.358598,0.178378,0.745666,1.561511,1.373123,1.356526,-0.743327,-1.026663,0.103357,0.398642,0.279796,1.834283,-2.859079,1.116367,1.297617,-2.301028,1.558917,-0.48233,-0.255543,1.012754,0.961548,0.596144,0.73569,-0.209559,0.340216,1.13722,0.832085,-0.464935,0.648761,1.206955,-1.427304,1.718344,1.233336,0.588386,-0.091099,0.712966,1.159209,0.447432,-1.44878,0.602903,0.670093,0.158268,-0.861355,0.08033,-0.567196,1.502528,-0.069912,0.8298,0.243351,1.41084,1.141554,0.799917,0.785784,1.022035,1.594632,0.521929,0.033716,2.070568,0.70461,1.261135,-0.715156,-1.485122,6.925747,-0.093735,1.321146,-0.162061,2.664211,2.039187,-1.41701,1.215056,1.292895,0.872584,0.17535,-0.17375,1.286093,-0.151604,1.824282,1.428472,0.73609,0.504073,0.615228,1.352729,1.549114,0.07055,0.511815,1.270786,0.519137,-3.177909,-2.198602,0.841463,0.406698,-0.75865,-0.286578,1.221793,2.339045,0.817745,-0.391492,-2.748625,1.306354,2.000778,-0.119725,-1.426224,0.382625,0.746987,1.32562,0.219309,1.224029,0.012952,1.090718,1.241257,0.894141,1.001827,-0.3824,-0.397609,-2.92396,1.275684,1.678012,-0.101471,0.559262,1.449277,3.189889,-1.30658,1.174968,0.049501,-1.787131,1.743937,1.781542,1.329509,-0.440964,1.980407,0.068624,1.159182,0.137852,-0.655944,0.911237,0.656694,-0.780374,-1.801351,0.958794,1.387606,0.75194,1.508356,1.279931,1.734195,0.099884,1.481647,1.945399,1.04361,3.050035,0.971048,-0.857257,1.248937,1.349595,0.361792
TCGA.AA.A02H.01A,0.054216,1.079965,1.716436,0.434766,-0.522734,1.128859,0.542454,1.463114,2.081797,1.843056,0.257798,-0.307649,1.215719,1.009266,0.429531,1.190733,2.035393,0.17278,0.998393,1.065985,2.082599,2.145911,1.071876,0.933929,1.050117,1.840454,-1.196846,1.905458,-0.067372,0.767092,1.379079,1.003532,1.046142,-0.462228,0.453688,2.545541,-0.262401,2.213602,2.101606,-0.032557,2.386796,0.782696,0.104084,1.39333,1.535167,1.898931,0.174505,-0.145021,1.468445,1.212581,0.307761,-0.865967,-0.318849,-0.962192,0.005706,1.55339,1.26299,1.578494,0.907308,0.944118,1.97973,0.162399,-0.05406,-0.28707,0.49732,0.865085,0.906119,1.165366,1.222299,1.070253,-0.91839,1.023912,-0.983373,-0.035823,1.914061,-1.072736,-1.237442,0.115566,1.327474,0.063417,-0.210744,0.825432,-0.247085,0.994585,0.610557,1.878949,-0.194146,2.565381,0.272519,-0.358214,-0.642382,2.555711,-0.768254,0.570371,0.350055,2.038913,2.751538,-0.115401,0.594238,1.908711,2.411918,0.521742,-0.332341,0.823554,1.572704,0.717376,-1.318654,1.146141,0.647542,1.57272,1.645223,-0.237317,0.319222,2.244294,-1.358002,2.608771,1.574903,2.403242,0.045439,-0.32623,1.374289,-0.026307,0.237299,2.155124,0.847484,1.487211,0.746687,0.421295,1.187476,2.424021,0.134935,0.758242,-0.322538,-0.429373,0.363785,1.921053,1.559613,-0.31063,2.609052,0.657985,1.663564,0.455053,-0.321318,0.434755,1.307475,1.940884,0.557375,-0.488032,-0.171887,0.732448,2.352218,0.665711,2.12234,-0.924281,1.502232,0.80596,-0.635155,1.970324,1.234765,-0.728949,0.907342,-0.502449,-0.547116,-0.415185,1.025156,1.471604,-0.24533,0.285788,1.102467,0.109281,-0.804929,0.83456,3.02891,1.136457,-0.02913,0.873681,-0.196695,1.089529,0.154139,0.492476,0.86239,0.07191,-0.183959,0.236672,1.003156,1.63064,0.656959,-0.487236,1.29731,1.939139,-0.182941,1.489431,0.556302,0.547155,0.11779,1.585597,0.434038,0.821329,-0.54511,0.508498
